Date time,time[sec],omega_t_b(X)[rad/s],omega_t_b(Y)[rad/s],omega_t_b(Z)[rad/s],q_t_i2b(0)[-],q_t_i2b(1)[-],q_t_i2b(2)[-],q_t_i2b(3)[-],torque_t_b(X)[Nm],torque_t_b(Y)[Nm],torque_t_b(Z)[Nm],h_total[Nms],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],lat[rad],lon[rad],alt[m],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],gyro_omega2_c(X)[rad/s],gyro_omega2_c(Y)[rad/s],gyro_omega2_c(Z)[rad/s],GST [rad]
2020-03-04 00:00:00,0.7000000000000004,0.0,0.0,-0.1,0.0,0.0,-0.03499285460433618,0.9993875625234887,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:00,0.7500000000000004,0.0,0.0,-0.1,0.0,0.0,-0.03749121155546026,0.9992969573935987,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:00,0.8000000000000005,0.0,0.0,-0.1,0.0,0.0,-0.03998933418663413,0.9992001066609779,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:00,0.8500000000000005,0.0,0.0,-0.1,0.0,0.0,-0.04248720688459954,0.9990970109309433,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:00,0.9000000000000006,0.0,0.0,-0.1,0.0,0.0,-0.04498481403766021,0.9989876708478425,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:00,0.9500000000000006,0.0,0.0,-0.1,0.0,0.0,-0.047482140035779594,0.9988720870950508,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:00,1.0000000000000007,0.0,0.0,-0.1,0.0,0.0,-0.04997916927067831,0.9987502603949663,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.0500000000000007,0.0,0.0,-0.1,0.0,0.0,-0.05247588613593178,0.9986221915090056,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.1000000000000008,0.0,0.0,-0.1,0.0,0.0,-0.054972275027067724,0.9984878812375985,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.1500000000000008,0.0,0.0,-0.1,0.0,0.0,-0.05746832034166369,0.9983473304201841,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.2000000000000008,0.0,0.0,-0.1,0.0,0.0,-0.059964006479444575,0.9982005399352042,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.2500000000000009,0.0,0.0,-0.1,0.0,0.0,-0.06245931784238018,0.9980475107000992,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.300000000000001,0.0,0.0,-0.1,0.0,0.0,-0.06495423883478257,0.9978882436713011,0.0,0.0,0.0,0.0035000000000000005,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.350000000000001,0.0,0.0,-0.1,0.0,0.0,-0.0674487538634037,0.9977227398442285,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.400000000000001,0.0,0.0,-0.1,0.0,0.0,-0.06994284733753274,0.9975510002532797,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
2020-03-04 00:00:01,1.450000000000001,0.0,0.0,-0.1,0.0,0.0,-0.0724365036690936,0.9973730259718264,0.0,0.0,0.0,0.0035000000000000014,7000000.0,0.0,0.0,-8.134704081632654e-11,0.0,0.0,0.0,-2.831231316718771,621863.0,0.001,-0.001,-0.098,0.001,-0.001,-0.098,2.831231316718771
